comment_id,date,civic_content,department,type,website
UgxWKUga89B7_M0aPfN4AaABAg,2025-11-22T16:37:02Z,ಸೇತುವೆ service handled very well. Appreciated.,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgyZ4vw0NLS-AeMd0MJ4AaABAg,2025-11-15T02:38:23Z,Great response regarding ರಸ್ತೆ. ಧನ್ಯವಾದಗಳು!,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugx_KIwcqxps7dxVrrF4AaABAg,2025-11-13T13:17:33Z,bridge problem is causing inconvenience. Request quick action.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugx45aZlMaRbMDSh-st4AaABAg,2025-11-13T03:36:30Z,There is an issue with cleaning. Please fix it soon.,Sanitation,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgwgU4EBfLwni3Dx9IB4AaABAg,2025-11-08T04:15:04Z,There is an issue with ತ್ಯಾಜ್ಯ. Please fix it soon.,Sanitation,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgzgpHEubnP_U97h17B4AaABAg,2025-10-30T12:25:36Z,Great response regarding ಸೇತುವೆ. ಧನ್ಯವಾದಗಳು!,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugzxgw3iDyyA7Yev2Sl4AaABAg,2025-10-28T04:29:04Z,trash service handled very well. Appreciated.,Sanitation,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgzoHROxeCmqZW_JJHh4AaABAg,2025-10-20T07:47:18Z,Great response regarding ತ್ಯಾಜ್ಯ. ಧನ್ಯವಾದಗಳು!,Sanitation,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgxUq44MFFSzpEKmykZ4AaABAg,2025-10-20T07:44:07Z,pothhole problem is causing inconvenience. Request quick action.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugxg3ofHmmt58kEuiv14AaABAg,2025-10-11T14:12:54Z,ಸ್ವಚ್ಛತೆ problem is causing inconvenience. Request quick action.,Sanitation,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgxHTOb2iozP2XPUOQF4AaABAg,2025-09-25T14:08:49Z,cleaning has not been working properly. Kindly repair it.,Sanitation,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugz81NIj_pUjd6t9Bqd4AaABAg,2025-09-25T07:58:08Z,Happy with the recent work on ಬೀದಿ. Keep going.,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugw3vIBrgE1AWUvcl6l4AaABAg,2025-09-22T11:28:56Z,Happy with the recent work on waste. Keep going.,Sanitation,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgzgAnagevXilWEjGMV4AaABAg,2025-09-18T14:32:46Z,Good improvement in ರಸ್ತೆ. Thank you!,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugx4vWOJ5vk0WhqeBGB4AaABAg,2025-09-06T11:36:51Z,There is an issue with pothhole. Please fix it soon.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgzTWmdXaMqYEkx_F0Z4AaABAg,2025-08-23T06:23:51Z,People are facing trouble due to ಸ್ವಚ್ಛತೆ. ಇದು ತಕ್ಷಣ ಸರಿಪಡಿಸಿ.,Sanitation,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgzfTbOiATdOHSN0mSZ4AaABAg,2025-08-22T13:10:57Z,People are facing trouble due to ಕಸ. ಇದು ತಕ್ಷಣ ಸರಿಪಡಿಸಿ.,Sanitation,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugz0eVbYgX6utQt1BTJ4AaABAg,2025-08-16T04:33:37Z,People are facing trouble due to ಸ್ವಚ್ಛತೆ. ಇದು ತಕ್ಷಣ ಸರಿಪಡಿಸಿ.,Sanitation,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgyBiyJ0Pzz0qUCppsF4AaABAg,2025-08-11T18:08:49Z,Positive changes seen in trash. Thanks team.,Sanitation,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgyobJFkotqzaGXJ6IB4AaABAg,2025-08-08T20:01:36Z,Happy with the recent work on ತ್ಯಾಜ್ಯ. Keep going.,Sanitation,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgwLv2LiuYNpbyRzm-94AaABAg,2025-08-05T16:30:45Z,waste service handled very well. Appreciated.,Sanitation,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgzM8dj78YK11O2Qm394AaABAg,2025-07-30T15:26:23Z,ಕಸ has not been working properly. Kindly repair it.,Sanitation,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugy7BzKGuNZ5l41Urjl4AaABAg,2025-07-30T14:26:05Z,cleaning problem is causing inconvenience. Request quick action.,Sanitation,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgydCKzMiYO2fxuYAHN4AaABAg,2025-07-30T04:28:25Z,trash has not been working properly. Kindly repair it.,Sanitation,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgyNfryIVg2YEIQ7A0F4AaABAg,2025-07-28T15:03:52Z,People are facing trouble due to trash. ಇದು ತಕ್ಷಣ ಸರಿಪಡಿಸಿ.,Sanitation,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgzUouLUdh-B6HbZJuF4AaABAg,2025-07-27T10:43:47Z,There is an issue with street. Please fix it soon.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgxeZYg4VkhI2ToeDVl4AaABAg,2025-07-27T10:42:07Z,There is an issue with ಕಸ. Please fix it soon.,Sanitation,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgwbSpTK_rCeaE4pRuJ4AaABAg,2025-07-26T19:22:44Z,ಕಸ service handled very well. Appreciated.,Sanitation,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgxgBsLxvZr_ZZXLuqd4AaABAg,2025-07-26T18:17:31Z,Positive changes seen in trash. Thanks team.,Sanitation,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugw-1L_w-iLrdsk0Bil4AaABAg,2025-07-24T17:44:11Z,Happy with the recent work on road. Keep going.,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgzL-YWfJFjY8lqL6Ed4AaABAg,2025-07-22T07:02:03Z,The condition of ಸೊಳ್ಳೆ needs urgent attention.,Health & Environment,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugwa_LikOyMhvC97kmN4AaABAg,2025-07-22T02:37:09Z,People are facing trouble due to cleaning. ಇದು ತಕ್ಷಣ ಸರಿಪಡಿಸಿ.,Sanitation,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugz7OShexYHWa1jv5HJ4AaABAg,2025-07-19T02:56:18Z,Great response regarding power. ಧನ್ಯವಾದಗಳು!,Electrical,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgymMRjb58RYLM13fGd4AaABAg,2025-07-16T11:08:08Z,People are facing trouble due to trash. ಇದು ತಕ್ಷಣ ಸರಿಪಡಿಸಿ.,Sanitation,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgwBHyyRMbFGSWKNfqJ4AaABAg,2025-07-16T06:59:05Z,Happy with the recent work on bridge. Keep going.,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgwFj2FXd29ptvxle6J4AaABAg,2025-07-13T02:07:16Z,People are facing trouble due to trash. ಇದು ತಕ್ಷಣ ಸರಿಪಡಿಸಿ.,Sanitation,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgzmMRJK3ZsGIa6BnyZ4AaABAg,2025-07-11T12:10:52Z,ಸ್ವಚ್ಛತೆ problem is causing inconvenience. Request quick action.,Sanitation,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugyf_TWm0ALPqwZrZxt4AaABAg,2025-07-09T16:36:32Z,waste problem is causing inconvenience. Request quick action.,Sanitation,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgzYrg01AOF-zTmrmrF4AaABAg,2025-07-09T10:11:35Z,The condition of ಸ್ವಚ್ಛತೆ needs urgent attention.,Sanitation,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgyKnHPntg5pc2pJx0V4AaABAg,2025-07-07T11:00:58Z,Happy with the recent work on trash. Keep going.,Sanitation,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgyPrALG5F1-AEL1bTh4AaABAg,2025-07-06T07:17:08Z,There is an issue with road. Please fix it soon.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgyL6upnm99ic6Vpp4t4AaABAg,2025-07-05T13:23:42Z,Happy with the recent work on road. Keep going.,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugx6OS6boaC9D4p4R3B4AaABAg,2025-07-05T08:37:18Z,The condition of ಬೀದಿ needs urgent attention.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgzBCTdYyVe3ol0APul4AaABAg,2025-07-05T05:42:27Z,Great response regarding trash. ಧನ್ಯವಾದಗಳು!,Sanitation,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgyjaVi8QLRv5WTkWup4AaABAg,2025-07-03T09:31:24Z,Great response regarding waste. ಧನ್ಯವಾದಗಳು!,Sanitation,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgwnAvcm7E5WSfwgOzZ4AaABAg,2025-07-02T06:18:44Z,waste problem is causing inconvenience. Request quick action.,Sanitation,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgxIEkwUKOYCDaPEHoJ4AaABAg,2025-07-01T09:00:35Z,trash has not been working properly. Kindly repair it.,Sanitation,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgxRO1xemb74BzjjLf94AaABAg,2025-06-30T07:39:55Z,Positive changes seen in trash. Thanks team.,Sanitation,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugy_etGkN19jrCG8C2B4AaABAg,2025-06-30T07:38:42Z,People are facing trouble due to ಸ್ವಚ್ಛತೆ. ಇದು ತಕ್ಷಣ ಸರಿಪಡಿಸಿ.,Sanitation,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgzIUQ7vyjqq2330B5N4AaABAg,2025-06-29T13:10:32Z,The condition of waste needs urgent attention.,Sanitation,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgxeSvZgwNenFa0i-ph4AaABAg,2025-06-29T12:20:54Z,pothhole problem is causing inconvenience. Request quick action.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgxVeC-JH8mT3j6WphF4AaABAg,2025-06-28T05:34:16Z,Positive changes seen in ಆರೋಗ್ಯ. Thanks team.,Health & Environment,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgyTQu6w81t3MAE-CER4AaABAg,2025-06-26T19:20:33Z,ರಸ್ತೆ problem is causing inconvenience. Request quick action.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgzaNXyeSGNePcPZzAh4AaABAg,2025-06-26T17:10:18Z,The condition of bridge needs urgent attention.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgwCatbTRnbN2UY8NH14AaABAg,2025-06-26T09:37:10Z,ತ್ಯಾಜ್ಯ problem is causing inconvenience. Request quick action.,Sanitation,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugwe-jrLAeS_FeNCDS54AaABAg,2025-06-26T04:57:58Z,Happy with the recent work on waste. Keep going.,Sanitation,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgzGc8qolJSzcpCekQZ4AaABAg,2025-06-24T01:15:58Z,ಕಸ service handled very well. Appreciated.,Sanitation,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugxaegs--9lT_peoJ6t4AaABAg,2025-06-23T02:41:03Z,People are facing trouble due to ಸ್ವಚ್ಛತೆ. ಇದು ತಕ್ಷಣ ಸರಿಪಡಿಸಿ.,Sanitation,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgzrHEiOiKC0qMuz_8Z4AaABAg,2025-06-22T10:16:23Z,bill has not been working properly. Kindly repair it.,Revenue/Tax,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugwa04oguxsYUAFOSUx4AaABAg,2025-06-21T08:55:04Z,ರಸ್ತೆ has not been working properly. Kindly repair it.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgySbFExcmc72v--8Gd4AaABAg,2025-06-21T04:04:23Z,ಸೇತುವೆ service handled very well. Appreciated.,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugx8Wx1mILNoeEl2iiB4AaABAg,2025-06-21T04:02:58Z,Good improvement in ರಸ್ತೆ. Thank you!,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgwfPDuQa04O5AFh9Ep4AaABAg,2025-06-20T04:13:27Z,The condition of trash needs urgent attention.,Sanitation,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgxQXJQ4WsrohJNCDoZ4AaABAg,2025-06-19T14:06:39Z,Good improvement in ರಸ್ತೆ. Thank you!,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgyUeu4CqdPxi8DgvVx4AaABAg,2025-06-19T00:03:37Z,trash service handled very well. Appreciated.,Sanitation,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgysvFoxkXYaLi3xqRJ4AaABAg,2025-06-18T16:32:19Z,Happy with the recent work on ಸ್ವಚ್ಛತೆ. Keep going.,Sanitation,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgwVyiOjmUhgd76awqt4AaABAg,2025-06-18T16:31:20Z,Great response regarding trash. ಧನ್ಯವಾದಗಳು!,Sanitation,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugwv3wRmFNzacMexS_14AaABAg,2025-06-18T10:25:38Z,Great response regarding garbage. ಧನ್ಯವಾದಗಳು!,Sanitation,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugy20tlYosLiw01eGX94AaABAg,2025-06-16T14:08:20Z,Great response regarding ಕಸ. ಧನ್ಯವಾದಗಳು!,Sanitation,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgxopU2p9ux8PnH1xN14AaABAg,2025-06-12T22:10:34Z,Good improvement in trash. Thank you!,Sanitation,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgwlVFy0aBqgwAlMsL54AaABAg,2025-06-06T14:05:00Z,road service handled very well. Appreciated.,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgwlmrfI8fTb_z9yCyx4AaABAg,2025-06-06T13:58:05Z,garbage has not been working properly. Kindly repair it.,Sanitation,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgxASHhzlUi-TOI4y2N4AaABAg,2025-06-06T13:48:05Z,Positive changes seen in ಸ್ವಚ್ಛತೆ. Thanks team.,Sanitation,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgwlRY16hCl_aEZdJuN4AaABAg,2025-06-06T07:10:12Z,People are facing trouble due to street. ಇದು ತಕ್ಷಣ ಸರಿಪಡಿಸಿ.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgwaALSjBYkZ_twgY5J4AaABAg,2025-06-06T04:10:51Z,Great response regarding waste. ಧನ್ಯವಾದಗಳು!,Sanitation,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgxWT59NMjUvRhoprKd4AaABAg,2025-06-05T06:46:11Z,People are facing trouble due to ಸ್ವಚ್ಛತೆ. ಇದು ತಕ್ಷಣ ಸರಿಪಡಿಸಿ.,Sanitation,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugy28W4KOE0Cw9QIHfh4AaABAg,2025-06-04T04:01:09Z,Great response regarding trash. ಧನ್ಯವಾದಗಳು!,Sanitation,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgxyyoO57BjJwDVk9eZ4AaABAg,2025-06-03T04:35:38Z,Positive changes seen in trash. Thanks team.,Sanitation,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgyYXDkdj9XiqHYK1St4AaABAg,2025-06-03T01:29:53Z,Happy with the recent work on waste. Keep going.,Sanitation,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgyIFlj4w_2qqTtlkxh4AaABAg,2025-06-02T16:07:19Z,trash problem is causing inconvenience. Request quick action.,Sanitation,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugw8iyR4vlAYRao6jA14AaABAg,2025-06-01T00:42:17Z,People are facing trouble due to cleaning. ಇದು ತಕ್ಷಣ ಸರಿಪಡಿಸಿ.,Sanitation,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgxcZ_eR7WEeDHksXch4AaABAg,2025-05-31T06:49:01Z,There is an issue with street. Please fix it soon.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugwgnhwi_GeqtCd6qhp4AaABAg,2025-05-30T07:03:27Z,The condition of road needs urgent attention.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugx7mPflIz1C0dnPBQx4AaABAg,2025-05-29T19:15:08Z,ವಿದ್ಯುತ್ has not been working properly. Kindly repair it.,Electrical,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugxwx1OYDHW1xsCvgvp4AaABAg,2025-05-29T08:27:05Z,Positive changes seen in ಸ್ವಚ್ಛತೆ. Thanks team.,Sanitation,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugx7Eq14mpq7zuyMFyd4AaABAg,2025-05-29T03:36:43Z,The condition of ಸ್ವಚ್ಛತೆ needs urgent attention.,Sanitation,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgyNY42qIYzOmakbBGF4AaABAg,2025-05-29T01:01:18Z,Happy with the recent work on cleaning. Keep going.,Sanitation,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugwf4KAHXHKN6MRWk8d4AaABAg,2025-05-28T17:59:47Z,Great response regarding garbage. ಧನ್ಯವಾದಗಳು!,Sanitation,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgzpWiDzUtt0lBndqCR4AaABAg,2025-05-28T13:13:25Z,Great response regarding road. ಧನ್ಯವಾದಗಳು!,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgzYbHEWUxQPLFGo5td4AaABAg,2025-05-28T13:09:44Z,Great response regarding ಕಸ. ಧನ್ಯವಾದಗಳು!,Sanitation,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgyAF066GjFUkLAJN394AaABAg,2025-05-28T08:12:14Z,Positive changes seen in road. Thanks team.,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgzuZN67q_bDrwu4l5Z4AaABAg,2025-05-28T05:16:54Z,cleaning service handled very well. Appreciated.,Sanitation,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugwo9XigsOOz31wOGdR4AaABAg,2025-05-28T04:30:49Z,People are facing trouble due to street. ಇದು ತಕ್ಷಣ ಸರಿಪಡಿಸಿ.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugw0bVcABhQSGxQKXGR4AaABAg,2025-05-28T03:30:58Z,Positive changes seen in trash. Thanks team.,Sanitation,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgxqOfc4RZEXVM5nsS54AaABAg,2025-05-28T02:49:56Z,People are facing trouble due to ಕಸ. ಇದು ತಕ್ಷಣ ಸರಿಪಡಿಸಿ.,Sanitation,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgzT_sdNdNHSrDcd4Dx4AaABAg,2025-05-27T06:20:30Z,There is an issue with ಕಸ. Please fix it soon.,Sanitation,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugxmls9dyAXbL3TTrgF4AaABAg,2025-05-27T05:00:19Z,Happy with the recent work on ರಸ್ತೆ. Keep going.,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugz70CFd4jMtoBI3y0p4AaABAg,2025-05-27T01:39:21Z,Happy with the recent work on bridge. Keep going.,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgzyDH2fYk_z_K2EONl4AaABAg,2025-05-27T01:33:28Z,Good improvement in trash. Thank you!,Sanitation,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgzPhCBGADCsWVgjor94AaABAg,2025-05-26T18:37:37Z,ಕಸ service handled very well. Appreciated.,Sanitation,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgxamzU-yvQ5iGGLK6p4AaABAg,2025-05-26T12:34:49Z,Happy with the recent work on waste. Keep going.,Sanitation,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugx9aAvVgucGwMEPYdJ4AaABAg,2025-05-26T10:56:18Z,The condition of ನೀರು needs urgent attention.,Water Supply,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugxz1v1ig_0kl1Q9qJd4AaABAg,2025-05-26T10:42:07Z,garbage problem is causing inconvenience. Request quick action.,Sanitation,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugz1KImCwLYwUP4RH114AaABAg,2025-05-26T08:00:56Z,The condition of garbage needs urgent attention.,Sanitation,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugx4OztegX5IKY3wtOx4AaABAg,2025-05-26T04:57:32Z,There is an issue with trash. Please fix it soon.,Sanitation,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgzTyKjxLF-Af_WCKXR4AaABAg,2025-05-26T03:21:57Z,cleaning service handled very well. Appreciated.,Sanitation,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugwiv55qsMQL1hyd5XV4AaABAg,2025-05-26T02:37:46Z,trash service handled very well. Appreciated.,Sanitation,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgxTZqqjSCFUv8vn0Ed4AaABAg,2025-05-26T01:57:28Z,road problem is causing inconvenience. Request quick action.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgxQpG_EuITooD-B_id4AaABAg,2025-05-26T01:05:37Z,ಸ್ವಚ್ಛತೆ service handled very well. Appreciated.,Sanitation,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgzSIbQUfvIW8tO5b8B4AaABAg,2025-05-25T23:49:28Z,ಕಸ service handled very well. Appreciated.,Sanitation,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgzrDP8aaHiJsS83JVt4AaABAg,2025-05-25T19:44:00Z,Good improvement in street. Thank you!,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugz1cVAzx8U0PmEu1Wx4AaABAg,2025-05-25T16:17:42Z,Good improvement in pothhole. Thank you!,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgyOt-zWKYgNi8gxF8d4AaABAg,2025-05-25T11:18:07Z,ಕಸ problem is causing inconvenience. Request quick action.,Sanitation,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugym36ISVHFze7V0ZtB4AaABAg,2025-05-25T04:04:55Z,Great response regarding ರಸ್ತೆ. ಧನ್ಯವಾದಗಳು!,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgxaSbr5ApgFtUGd6S14AaABAg,2025-05-25T01:27:47Z,The condition of ಸೇತುವೆ needs urgent attention.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgyToBeffbPy_RdEC5t4AaABAg,2025-05-24T21:47:26Z,People are facing trouble due to ಸ್ವಚ್ಛತೆ. ಇದು ತಕ್ಷಣ ಸರಿಪಡಿಸಿ.,Sanitation,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugy3FWMKs2NMVp3A9pR4AaABAg,2025-05-24T19:13:40Z,The condition of trash needs urgent attention.,Sanitation,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugx6vEcNMPRKJ4Ui5tx4AaABAg,2025-05-24T06:21:42Z,The condition of ಸ್ವಚ್ಛತೆ needs urgent attention.,Sanitation,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgwcuyWFKksf-CxpuOR4AaABAg,2025-05-24T05:24:00Z,pothhole has not been working properly. Kindly repair it.,Roads & Infrastructure,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugzqt4-05w-y4DF7jHB4AaABAg,2025-05-24T04:31:03Z,Great response regarding street. ಧನ್ಯವಾದಗಳು!,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
Ugw1rMiSJUK_R5IDrSp4AaABAg,2025-05-23T18:45:45Z,ಕಸ problem is causing inconvenience. Request quick action.,Sanitation,Complaint,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgzMjzd_M2civHxMHrl4AaABAg,2025-05-23T12:11:03Z,Great response regarding ಸ್ವಚ್ಛತೆ. ಧನ್ಯವಾದಗಳು!,Sanitation,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
UgxmChRWyDaI4oN3Cq94AaABAg,2025-05-23T07:42:56Z,Great response regarding pothhole. ಧನ್ಯವಾದಗಳು!,Roads & Infrastructure,Feedback,https://www.youtube.com/watch?v=tS-25x4nZ0g
